created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location
Mon Dec 04 11:18:09 +0000 2023,1731633989428056568,GIVEAWAY MUBEAT GLOBAL CHOICE MCA MALE ROUND 1‼️  🥇 15 VOTE (winner proofs)  Rules : 📍 Must follow @ruhikunvotes 📍 RT  Like my 📌 tweet 📍 Drop proof  Available for sell : 🎟️ 5000 ticket/day 🎟️ 50 tix = $1 only for 3 first buyers  #ZEROBASEONE #STRAYKIDS #ENHYPEN #TREASURE,25,32,1137,852,en,1218848987412742144,1731633989428056568,ruhikunvotes,https://twitter.com/ruhikunvotes/status/1731633989428056568,,Indonesia
Fri Dec 01 12:37:08 +0000 2023,1730566702105284812,🖼️ the broken hearts gallery   ー a three-part anthology | #treasure au https://t.co/km0OeXS7PH,2,1,5,32,en,1393915995673137154,1730566702105284812,hwancentric,https://twitter.com/hwancentric/status/1730566702105284812,https://pbs.twimg.com/media/GAQ1Pn3bMAAN2pC.jpg,super mega irreg updates 
Wed Nov 29 14:27:00 +0000 2023,1729869572109742402,The rappers 🦔🐯🦋  #CHOIHYUNSUK #YOSHI #HARUTO  #Treasure #Treasurefanart https://t.co/N5AK9LlXKk,4,1,437,1042,en,3009896485,1729869572109742402,peera_yg,https://twitter.com/peera_yg/status/1729869572109742402,https://pbs.twimg.com/media/GAG7M-naEAAS2oo.jpg,Thailand 🇹🇭
Wed Dec 06 04:38:48 +0000 2023,1732258264933695717,230708 TMEA 🍫  #TREASURE #트레저 #JIHOON #지훈 #ジフン #朴志焄 https://t.co/l7ibAwbA24,1,0,10,27,en,1591797458924802049,1732258264933695717,moguaen,https://twitter.com/moguaen/status/1732258264933695717,https://pbs.twimg.com/ext_tw_video_thumb/1732258223741399040/pu/img/xgImUbs-VUidiC2F.jpg,
Wed Nov 29 09:53:06 +0000 2023,1729800645127868480,Congratulations TREASURE for winning the ‘Favourite Dance Performance Male Group’ MAMA 2023🏆  #TREASURE #2023MAMA https://t.co/YR7THhzFq4,28,0,518,1705,en,1452156544624168960,1729800645127868480,ASAHIFEEDS,https://twitter.com/ASAHIFEEDS/status/1729800645127868480,https://pbs.twimg.com/ext_tw_video_thumb/1729799529275559936/pu/img/qs8iSrs62A7AbstX.jpg,give credits ⓘ 
Thu Nov 30 08:55:25 +0000 2023,1730148516461486199,i love you so much yoxiiii  whatever you choose and want to do is always the best! yoshi jjang!!!!!🫶🫶🫶  #8600DayswithYOSHI  #TREASURE #YOSHI #요시 #ヨシ   https://t.co/j0YD6NP17l,0,0,13,43,en,774615739235872768,1730148516461486199,kamochikyu,https://twitter.com/kamochikyu/status/1730148516461486199,https://pbs.twimg.com/amplify_video_thumb/1729799533620822016/img/zaPsXpp0WzIvxhsO.jpg,bp | svt | trsr
Tue Nov 28 09:20:18 +0000 2023,1729430003975352469,#TREASURE dancing to ‘G.O.A.T’ with the Artists  MAMA 2023 with TREASURE #TREASURE_REBOOT_In_MAMA2023 #TREASURE #트레저 @treasuremembers  ©nitrolastic  https://t.co/XYgGNerVed,15,3,336,1162,en,1459463127536320513,1729430003975352469,YG_NEWGEN,https://twitter.com/YG_NEWGEN/status/1729430003975352469,https://pbs.twimg.com/ext_tw_video_thumb/1729427926796378112/pu/img/NgZV_4bf_BtBfKgl.jpg,
Mon Dec 04 10:04:44 +0000 2023,1731615511673495791,junghwan is far but still act fast when he saw doyoung jacket still buttoned down there  our act of service boy 🥹  #SOJUNGHWAN #소정환 #TREASURE  https://t.co/Sg4WgeVO9R,3,0,56,252,en,1544509816978100225,1731615511673495791,junghwan_daily,https://twitter.com/junghwan_daily/status/1731615511673495791,https://pbs.twimg.com/ext_tw_video_thumb/1731613139152887808/pu/img/HuKxoLMxGeHUfD4a.jpg,DM for inquiries/question
Wed Dec 06 10:18:52 +0000 2023,1732343844975648908,TEUMES! Less than an hour left before we see #TREASURE answer our questions on Discord! Are you lucky enough to get your question picked? Find out later!   Tune in now as The Stage on TREASURE’s discord server is open.  While waiting for the live  please use and hype our tags! ✨… https://t.co/eIwyKrAqID,1,1,72,97,en,1087015040530567169,1732343844975648908,TREASUREunion,https://twitter.com/TREASUREunion/status/1732343844975648908,https://pbs.twimg.com/media/GAqFixuakAALURe.jpg,Global Fanbase
Sat Dec 02 16:55:09 +0000 2023,1730994019390611608,🐰: Don't ever think u are alone. There are us  10 #TREASURE members who can be relied on. You can listen our songs while eating delicious food and exercising.  Also tomorrow is my birthday. Even tho I'm not ur fav  but you can try to think about me a little.  #도영 #DOYOUNG https://t.co/WQRfVilFfb,24,0,125,327,en,1691139218775650304,1730994019390611608,DoyoungL4nd,https://twitter.com/DoyoungL4nd/status/1730994019390611608,https://pbs.twimg.com/media/GAW54gPboAAbnEY.jpg,
Sun Dec 03 09:38:06 +0000 2023,1731246421909835966,"junghwan : would you like..to go..somewhere when no one is around?""  flirt first  feel shy later 😭 #SOJUNGHWAN #소정환 #TREASURE https://t.co/6OpojWC6H3""",10,0,73,285,en,1544509816978100225,1731246421909835966,junghwan_daily,https://twitter.com/junghwan_daily/status/1731246421909835966,https://pbs.twimg.com/ext_tw_video_thumb/1731238259324600320/pu/img/Ya1qJVImKiG9iBcX.jpg,DM for inquiries/question
Mon Dec 04 10:00:40 +0000 2023,1731614486195491093,Thank you TREASURE TEAM10 💎  Happy birthday again to Doyoungie! See you all in Reboot Concert 🔥  #TREASURE #트레저 @treasuremembers https://t.co/O4dlhLkkyy,0,0,8,26,en,3482772493,1731614486195491093,YGFacts_sprt,https://twitter.com/YGFacts_sprt/status/1731614486195491093,https://pbs.twimg.com/media/GAfuMRwaMAACaa9.jpg,Worldwide
Thu Nov 30 10:31:51 +0000 2023,1730172783978807735,Growing up together into amazing talented producers and artists. Haruto and Asahi thank you for staying and working hard. Ha-A duo 🫶 #TREASURE #트레저 #トレジャー https://t.co/1FsjVX4Scp,2,0,93,438,en,1304205657218797569,1730172783978807735,08ight07even,https://twitter.com/08ight07even/status/1730172783978807735,https://pbs.twimg.com/ext_tw_video_thumb/1730172745009573888/pu/img/s9zrUJRDG059lv63.jpg,
Tue Nov 28 09:48:20 +0000 2023,1729437055896486253,#도영 at MAMA AWARDS 2023 'RED CARPET' [28.11.23]  He is a real prince in the real world 🥹  #DOYOUNG #ドヨン #트레저 #TREASURE #MAMAAWARDS https://t.co/hhpKXuu2Wf,22,0,104,366,en,1691139218775650304,1729437055896486253,DoyoungL4nd,https://twitter.com/DoyoungL4nd/status/1729437055896486253,https://pbs.twimg.com/ext_tw_video_thumb/1729437001794097152/pu/img/j-Pa3u9hTF6CVf5K.jpg,
Tue Nov 28 13:24:55 +0000 2023,1729491564005925362,junghwan's pic from 2023 MAMA press  he's so fine  #SOJUNGHWAN #소정환 #TREASURE https://t.co/FLSwcWP0PZ,1,0,69,210,en,1544509816978100225,1729491564005925362,junghwan_daily,https://twitter.com/junghwan_daily/status/1729491564005925362,https://pbs.twimg.com/media/GABjWJKbcAAjcMN.jpg,DM for inquiries/question
Thu Nov 30 03:16:12 +0000 2023,1730063147644694845,231130 지훈 입국 🥹 ICN Jihoon long time no see  youve worked hard thank u 🥹 and congratulation 🥹🫳🫧✨ #jihoon #treasure #지훈 #트레저 https://t.co/2aii5yND03,84,4,409,1446,en,1358120539672334341,1730063147644694845,ayangjihoonie,https://twitter.com/ayangjihoonie/status/1730063147644694845,https://pbs.twimg.com/ext_tw_video_thumb/1730063092460199936/pu/img/MX8ATc_58mOP1ccu.jpg,Teume 42.012
Wed Nov 29 13:34:54 +0000 2023,1729856462598668289,#SOJUNGHWAN —— I’m just 💀💥  SHINE BRIGHT OUR TREASURE #TREASURE_REBOOT_In_MAMA2023  #TREASURE #트레저 @treasuremembers https://t.co/8zZ1cuTVKj,4,0,70,140,en,1152863380287287298,1729856462598668289,jaftertaste,https://twitter.com/jaftertaste/status/1729856462598668289,https://pbs.twimg.com/ext_tw_video_thumb/1729856401273696256/pu/img/WnVX5G9-IudMmRoC.jpg,warn!ng ✶ all jhw
Mon Dec 04 11:00:34 +0000 2023,1731629560964497501,231011 SPECIAL FAN EVENT #트레저 #TREASURE #도영 #DOYOUNG https://t.co/SUnM8Q5OXa,1,0,45,147,en,1487102472409661443,1731629560964497501,modu____,https://twitter.com/modu____/status/1731629560964497501,https://pbs.twimg.com/media/GAf75sDaYAA4NMI.jpg,
Thu Nov 30 04:30:38 +0000 2023,1730081881990042048,look at his hair   #ASAHI #아사히 #TREASURE #트레저 https://t.co/qCS2ypkNDb,126,3,1141,4882,en,1452156544624168960,1730081881990042048,ASAHIFEEDS,https://twitter.com/ASAHIFEEDS/status/1730081881990042048,https://pbs.twimg.com/media/GAJ8TE_a4AA2v3Y.jpg,give credits ⓘ 
Wed Nov 29 09:44:47 +0000 2023,1729798552887451975,Congratulations #TREASURE for winning Favorite Dance Performance Male Group on MAMA 2023 awards   #트레저 @treasuremembers https://t.co/OhwPNVR67g,23,3,1136,2690,en,1459463127536320513,1729798552887451975,YG_NEWGEN,https://twitter.com/YG_NEWGEN/status/1729798552887451975,https://pbs.twimg.com/amplify_video_thumb/1729798487892733952/img/QiLCtybRE6yghHi5.jpg,
Wed Nov 29 09:49:55 +0000 2023,1729799844623982666,Haruto so unserious-ly be lifting hyunsuk up LIVE globally just so he can deliver the winner speech with the mic 😭😭😭  #MAMA2023 #MAMAAWARDS #TREASURE_REBOOT_In_MAMA2023 #TREASURE https://t.co/mZnuqmYh5d,11,3,59,380,en,2834838841,1729799844623982666,meowulf_,https://twitter.com/meowulf_/status/1729799844623982666,https://pbs.twimg.com/ext_tw_video_thumb/1729799819399745536/pu/img/Ak1U9heQpYR7vbDr.jpg,Translator : ENG | 한국어 📌
Sun Dec 03 12:14:18 +0000 2023,1731285729584816251,HAPPY BIRTHDAY #TREASURE KIM DOYOUNG from teumes &amp; dobbies!! 🥳🩵🐰 Thank you so much to everyone who supported our event  attendees  sponsors and who gave freebies!  #LetTheGoodTimesRoll 🐰🎡 #김도영 #DOYOUNG @treasuremembers https://t.co/YNn8QwiwtB,17,1,227,618,en,1688087733804376064,1731285729584816251,KIMDOYOUNGCSE,https://twitter.com/KIMDOYOUNGCSE/status/1731285729584816251,https://pbs.twimg.com/ext_tw_video_thumb/1731285633384288256/pu/img/HI2dF5keX_lbwFJg.jpg,Republic of the Philippines
Tue Dec 05 22:44:21 +0000 2023,1732169061809954961,#TREASURE has released a live Album  from the Hello Japan Tour  at KYOCERA DOME OSAKA. Available on all platforms.  Spotify: https://t.co/O78gh88Ucc  Apple Music: https://t.co/GaI45U8rom  #트레저 @treasuremembers https://t.co/jhZKLDWphY,2,0,105,211,en,1459463127536320513,1732169061809954961,YG_NEWGEN,https://twitter.com/YG_NEWGEN/status/1732169061809954961,https://pbs.twimg.com/media/GAnmBOhasAEQOHo.jpg,
Fri Dec 01 14:25:35 +0000 2023,1730593992549826956,HARUTO really worked hard for this tmap 73 😹🫳 im so happy to see you laughing like this  your laugh and smile is the prettiest 🤍  #ハルト #하루토 #트레저 #TREASURE https://t.co/hWSNuP3G7i,1,0,111,384,en,1277186288802619392,1730593992549826956,harutokid,https://twitter.com/harutokid/status/1730593992549826956,https://pbs.twimg.com/amplify_video_thumb/1730593779512729600/img/PdrtiHVWXCX3QSIE.jpg,
Thu Nov 30 08:35:07 +0000 2023,1730143407820210415,haruto airport fashion today hiphop fit with headphone  beanie  and sunglasses  i love it 🖤  #ハルト #하루토 #트레저 #TREASURE https://t.co/szfNuVWfdu,1,0,78,326,en,1277186288802619392,1730143407820210415,harutokid,https://twitter.com/harutokid/status/1730143407820210415,https://pbs.twimg.com/media/GAK0QWuaEAAxZV0.jpg,
Wed Nov 29 09:44:37 +0000 2023,1729798510084571165,#TREASURE has won “Favorite Dance Performance Male Group” at the 2023 #MAMAAWARDS. It’s their sixth MAMA award overall. https://t.co/256FF4ErFc,122,38,4081,8194,en,1485802639971528707,1729798510084571165,treasurecharts_,https://twitter.com/treasurecharts_/status/1729798510084571165,https://pbs.twimg.com/media/GAF6kZNWEAAQ3Ct.jpg,
Fri Dec 01 00:31:49 +0000 2023,1730384170051072478,Rise and shine teumes!! We are less than 2.5M away from getting Queen Jikjin her long overdue 100M streams!! If you have your own Jikjin focused playlist you can share it here.  #JIKJINfor100Mstreams #TREASURE  https://t.co/CK1gyOxiPL,0,0,472,1009,en,1304205657218797569,1730384170051072478,08ight07even,https://twitter.com/08ight07even/status/1730384170051072478,https://pbs.twimg.com/ext_tw_video_thumb/1612048200726384646/pu/img/K7ms2VIGH_0XGXaR.jpg,
Sun Dec 03 17:15:23 +0000 2023,1731361500005314628,2023 @treasuremembers's birthday photo from HARUTO 🥹🤍🥳🎂  #ハルト #하루토 #트레저 #TREASURE https://t.co/M5VZOFUVDi,0,0,100,453,en,1277186288802619392,1731361500005314628,harutokid,https://twitter.com/harutokid/status/1731361500005314628,https://pbs.twimg.com/media/GAcIFTNa4AAY21L.jpg,
Thu Nov 30 09:36:41 +0000 2023,1730158901440770145,Asahi airport fashion today🎧🤍  #ASAHI #아사히 #TREASURE #트레저 https://t.co/8sxHFBlCxj,14,1,303,1403,en,1452156544624168960,1730158901440770145,ASAHIFEEDS,https://twitter.com/ASAHIFEEDS/status/1730158901440770145,https://pbs.twimg.com/media/GALCWLtagAAY7dA.jpg,give credits ⓘ 
Wed Nov 29 11:22:05 +0000 2023,1729823038248493497,Me: oooooo bona bona dance break  Camera man: Let me ruin it for you  #TREASURE  @treasuremembers https://t.co/6XCLlFZFWG,45,5,293,685,en,1490994256315830273,1729823038248493497,Mazztate2,https://twitter.com/Mazztate2/status/1729823038248493497,https://pbs.twimg.com/media/GAGQ4hubYAAS5Li.jpg,"Sydney, New South Wales"
Wed Dec 06 06:15:08 +0000 2023,1732282505649324114,જ⁀ 𝑺𝑾𝑬𝑬𝑻 𝑫𝑶𝑩𝑩𝒀'𝑺 ౨ৎ˚⋆   Kim Doyoung Bday Photobooth by @fyrbiti @itsmiyochi @shiningdobbyy @xerendipityi @/heyeunbi_ (ig)✨  🗓️ 𝟭-𝟭𝟰 𝗗𝗘𝗦 𝟮𝟬𝟮𝟯 📍@selfietimeid kindly tag us if you use the frame! ʚ🐰ɞ  𐙚˚⋆ let’s celebrate together ♡ᵎ #TREASURE #DOYOUNG https://t.co/yJtVdIkRpT,1,2,56,46,en,1698537780866056192,1732282505649324114,SKYPAJI,https://twitter.com/SKYPAJI/status/1732282505649324114,https://pbs.twimg.com/media/GApNtiIa0AALEod.jpg,fa & 🛒& ✍️ acc
Tue Nov 28 12:17:46 +0000 2023,1729474665167647128,MAMA 2023 with TREASURE  #TREASURE_REBOOT_In_MAMA2023 #TREASURE #트레저 @treasuremembers https://t.co/BwmzCJEJlr,11,0,579,1442,en,1248167918078054407,1729474665167647128,TRSR_HQ,https://twitter.com/TRSR_HQ/status/1729474665167647128,https://pbs.twimg.com/media/GABUCgXbEAARa5j.jpg,
Wed Nov 29 11:33:18 +0000 2023,1729825862780891171,[231129] Jeongwoo    #TREASURE #트레저 #PARKJEONGWOO @treasuremembers https://t.co/0TFjddaJzS,49,0,713,1915,en,1281373506492563458,1729825862780891171,TRSYGHD,https://twitter.com/TRSYGHD/status/1729825862780891171,https://pbs.twimg.com/media/GAGTcXYXsAA4_wN.jpg,
Fri Dec 01 00:45:31 +0000 2023,1730387616703623433,🎉GIVEAWAY  HAPPY DOYOUNG DAY 🎂🎂  💎TRUZ  PLUSH BADGE SET : SOM  🪄Rt only 🎀สุ่ม 4/12/2023 / 1 คน  #HAPPYDOYOUNGDAY #DOYOUNG #TREASURE https://t.co/ZflVyQuNAl,1,0,512,99,en,949149150,1730387616703623433,YONGINNOONA_,https://twitter.com/YONGINNOONA_/status/1730387616703623433,https://pbs.twimg.com/media/GAOSV_pbAAAKSiH.jpg,Thailand
Wed Nov 29 06:36:04 +0000 2023,1729751058874781752,so MAMA posted a spoiler video for the performance later and ISNT THIS THE MOVE DANCE BREAK PART??? WTF FINALLY WE’RE GETTING A T5 PERFORMANCE LATER!!!!! 😭😭😭😭 LETS GOOOO @treasuremembers #T5 #TREASURE https://t.co/3j42Bl7Syk,212,16,459,1511,en,1486755443368407042,1729751058874781752,4PARKJHN,https://twitter.com/4PARKJHN/status/1729751058874781752,https://pbs.twimg.com/ext_tw_video_thumb/1729751030471286784/pu/img/TaS1XPwlgtN8SA48.jpg,𝐭𝐞𝐮𝐥𝐚𝐧𝐝 ; trnr tiyumes
Thu Nov 30 05:46:05 +0000 2023,1730100868111089952,Boneka Truz Treasure Unofficial di Shopee ✨  - A Thread  Tag. #TREASURE #truz #TreasureTruz #racunshopee #TreasureKpop https://t.co/R2eMuGjgNH,0,1,91,90,en,1450479299119681546,1730100868111089952,htydzeee46,https://twitter.com/htydzeee46/status/1730100868111089952,https://pbs.twimg.com/media/GAKNkNEakAAB0-o.jpg,
Thu Nov 30 07:18:06 +0000 2023,1730124025161257069,Thank you for being the reason I am happy to live in this world.   #8600DayswithYOSHI  #TREASURE #YOSHI #요시 #ヨシ https://t.co/pmnT414g5u,0,0,75,220,en,1508791675002691587,1730124025161257069,Especiallyfor_y,https://twitter.com/Especiallyfor_y/status/1730124025161257069,https://pbs.twimg.com/ext_tw_video_thumb/1730123980584177664/pu/img/tht6pcGqgSx3qZYe.jpg,Teuland
Mon Dec 04 11:00:36 +0000 2023,1731629572708618533,231011 SPECIAL FAN EVENT #트레저 #TREASURE #도영 #DOYOUNG https://t.co/ffjOMXbGxx,0,0,64,190,en,1487102472409661443,1731629572708618533,modu____,https://twitter.com/modu____/status/1731629572708618533,https://pbs.twimg.com/media/GAf76jNbUAAPvVF.jpg,
Thu Nov 30 00:49:14 +0000 2023,1730026161978396930,polite and respectful boys ❤️ #TREASURE #SEVENTEEN    https://t.co/gCHncOpr4l,1,1,88,399,en,1368867267761512457,1730026161978396930,trsr_y0u,https://twitter.com/trsr_y0u/status/1730026161978396930,https://pbs.twimg.com/amplify_video_thumb/1729886985614237696/img/0SGciTr3_qc-O8_R.jpg,
Wed Nov 29 12:57:32 +0000 2023,1729847058083783074,Quick Quick🥲🙏  #ASAHI #TREASURE https://t.co/9etcz3s2dd,0,0,60,63,en,1292400796709957632,1729847058083783074,ASAHATOH,https://twitter.com/ASAHATOH/status/1729847058083783074,https://pbs.twimg.com/media/GAGmubgbQAExxb-.jpg,FUKUOSAKA
Wed Nov 29 14:25:12 +0000 2023,1729869120366428393,my bias is T6  how about you guys?   #ASAHI #아사히 #TREASURE #트레저 https://t.co/Lw5tRZSuo1,19,12,251,1308,en,1452156544624168960,1729869120366428393,ASAHIFEEDS,https://twitter.com/ASAHIFEEDS/status/1729869120366428393,https://pbs.twimg.com/media/GAG6y3nasAAlO1y.jpg,give credits ⓘ 
Wed Nov 29 11:17:23 +0000 2023,1729821855790321776,TREASURE VCR this year lead by ASAHI🤍  #TREASURE #2023MAMA https://t.co/mRjDypcTL8,56,1,902,2727,en,1452156544624168960,1729821855790321776,ASAHIFEEDS,https://twitter.com/ASAHIFEEDS/status/1729821855790321776,https://pbs.twimg.com/ext_tw_video_thumb/1729821305988685824/pu/img/dQlqueeIRb9s-9me.jpg,give credits ⓘ 
Wed Nov 29 09:47:57 +0000 2023,1729799350539161775,#TREASURE won Favorite Dance Performance Male Group🏆  Like hello?! The number of views of their MOVE &amp; BONA BONA dance pratice plus they devour the stage everytime they perform! https://t.co/YCLoX4pTCm,7,2,649,1781,en,1426871476100091906,1729799350539161775,Rien_Teume,https://twitter.com/Rien_Teume/status/1729799350539161775,https://pbs.twimg.com/media/GAF7VfaasAAVG9E.jpg,treasure✦byd
Tue Nov 28 13:31:33 +0000 2023,1729493232009228350,manifesting “Best Male Group” &amp; “Artist of the Year” Awards for #TREASURE https://t.co/fkPltByJps,3,1,65,206,en,1411772097836187649,1729493232009228350,choiethereal,https://twitter.com/choiethereal/status/1729493232009228350,https://pbs.twimg.com/media/GABk7NAbsAA1_Mc.jpg,072922 | 041523 
Wed Nov 29 06:48:18 +0000 2023,1729754138928423284,[231128] Doyoung at 2023 MAMA  Prince 😍  #DOYOUNG #도영 #TREASURE #트레저  @treasuremembers https://t.co/zZ8Jdxn8SX,5,0,144,534,en,1298506196396064768,1729754138928423284,kimdoyoung_ina,https://twitter.com/kimdoyoung_ina/status/1729754138928423284,https://pbs.twimg.com/media/GAFSN-1bsAEAy-O.jpg,🐰🇮🇩
Tue Nov 28 09:47:09 +0000 2023,1729436760256475260,[🎬] — #TREASURE’s YOSHI congratulates #ZEROBASEONE and gives a 👍 to MATTHEW☺️  #mama2023 #MAMAAWARDS #TREASURE #트레저 https://t.co/0xXFgMEp0V,19,1,234,1324,en,1050195694949142528,1729436760256475260,dobbytruz,https://twitter.com/dobbytruz/status/1729436760256475260,https://pbs.twimg.com/ext_tw_video_thumb/1729436699766210560/pu/img/bNygqpKnvXNwYEBL.jpg,dobbies ♡ 
Thu Nov 30 20:20:35 +0000 2023,1730320942201475482,"#TREASURE is nominated for the 'WhosFandom Award'. Voting will start today  Dec. 1 at 12PM KST and will end on Dec.4  11:59AM KST.  Let's prove them the TREASURE ONLY HAS TEUMES"" 🫡💙 https://t.co/8x1XZxbRPN""",3,1,561,738,en,1058712586793807872,1730320942201475482,dailytre4sure,https://twitter.com/dailytre4sure/status/1730320942201475482,https://pbs.twimg.com/media/GANUuu3WAAAXfz5.png,treasure • mashiho • yedam
Tue Nov 28 12:41:37 +0000 2023,1729480665572233531,MAMA 2023 with TREASURE  #TREASURE_REBOOT_In_MAMA2023 #TREASURE #트레저 @treasuremembers https://t.co/Umqe4MrjGw,8,0,712,1846,en,1248167918078054407,1729480665572233531,TRSR_HQ,https://twitter.com/TRSR_HQ/status/1729480665572233531,https://pbs.twimg.com/media/GABZfoRbQAA0Pv-.jpg,
Tue Nov 28 12:40:50 +0000 2023,1729480469216170285,#TREASURE MAMA awards nominations left  – Best Male Group – Album of the Year (REBOOT) – Artist of the Year  #트레저 @treasuremembers https://t.co/tDMyGsFa4F,50,9,676,2436,en,1459463127536320513,1729480469216170285,YG_NEWGEN,https://twitter.com/YG_NEWGEN/status/1729480469216170285,https://pbs.twimg.com/media/GABZUVcbYAAlphT.jpg,
